Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
49.97130512,23.52159882,-21.15480042,-17.16539955,35.99225102
49.98130512,23.53380013,-21.1303997,-17.17759895,35.99171357
49.99130512,23.58259964,-21.25239944,-16.9946003,36.00860907
50.00130512,23.53380013,-21.26459885,-16.98239899,35.9781154
50.01130512,23.52159882,-21.1303997,-17.40939903,36.09496609
50.02130512,23.4484005,-21.15480042,-17.36059952,36.03808377
50.03130512,23.43619919,-21.19140053,-17.36059952,36.05164773
50.04130512,23.41180038,-21.21579933,-17.33619881,36.03840074
50.05130512,23.43619919,-21.21579933,-17.37279892,36.07186876
50.06130512,23.43619919,-21.24020004,-17.43379974,36.1156324
50.07130512,23.39959908,-21.25239944,-17.40939903,36.08729546
50.08130512,23.4727993,-21.26459885,-17.39719963,36.13610419
50.09130512,23.4849987,-21.3987999,-16.93359947,36.00278589
50.10130512,23.58259964,-21.38660049,-16.95800018,36.07075625
50.11130512,23.55819893,-21.4109993,-16.95800018,36.06928607
50.12130512,23.58259964,-21.3987999,-16.94579887,36.07225724
50.13130512,23.53380013,-21.3987999,-16.92140007,36.02890736
50.14130512,23.4484005,-21.4231987,-16.88479996,35.97050734
50.15130512,23.38739967,-21.44759941,-16.77499962,35.89387965
50.16130512,23.38739967,-21.43540001,-16.79940033,35.89800396
50.17130512,23.4484005,-21.43540001,-16.83600044,35.95489911
50.18130512,23.4605999,-21.43540001,-16.87260056,35.98000515
50.19130512,23.58259964,-21.4231987,-16.84819984,36.0410084
50.20130512,23.60700035,-21.4231987,-16.86039925,36.06268114
50.21130512,23.65579987,-21.3987999,-16.84819984,36.0744694
50.22130512,23.72900009,-21.43540001,-17.3118,36.36262144
50.23130512,23.7533989,-21.45979881,-17.34840012,36.41035444
50.24130512,23.70459938,-21.45979881,-17.39719963,36.40183446
50.25130512,23.68019867,-21.45979881,-17.38500023,36.38011829
50.26130512,23.64360046,-21.45979881,-17.37279892,36.35047387
50.27130512,23.59479904,-21.43540001,-17.38500023,36.31017968
50.28130512,23.59479904,-21.45979881,-17.43379974,36.34796941
50.29130512,23.59479904,-21.49639893,-17.45820045,36.38129288
50.30130512,23.52159882,-21.43540001,-17.05559921,36.10589216
50.31130512,23.53380013,-21.4231987,-17.05559921,36.10660127
50.32130512,23.57040024,-21.60619926,-17.38500023,36.39546465
50.33130512,23.60700035,-21.63059998,-17.44599915,36.4628058
50.34130512,23.64360046,-21.63059998,-17.42160034,36.47485239
50.35130512,23.66799927,-21.61839867,-17.38500023,36.46597843
50.36130512,23.65579987,-21.53299904,-17.3239994,36.3783984
50.37130512,23.65579987,-21.55739975,-17.33619881,36.39865575
50.38130512,23.64360046,-21.55739975,-17.28739929,36.36750612
50.39130512,23.61919975,-21.53299904,-17.33619881,36.360424
50.40130512,23.68019867,-21.35000038,-16.95800018,36.11299068
50.41130512,23.68019867,-21.32559967,-16.89699936,36.06995422
50.42130512,23.64360046,-21.35000038,-16.84819984,36.03753872
50.43130512,23.57040024,-21.3987999,-16.86039925,36.02423444
50.44130512,23.55819893,-21.44759941,-16.84819984,36.03956292
50.45130512,23.55819893,-21.43540001,-16.81159973,36.01520506
50.46130512,23.61919975,-21.43540001,-16.78719902,36.04376536
50.47130512,23.65579987,-21.47200012,-16.78719902,36.08952351
50.48130512,23.66799927,-21.48419952,-16.77499962,36.09910845
50.49130512,23.70459938,-21.44759941,-16.79940033,36.11270419
50.50130512,23.72900009,-21.4231987,-16.83600044,36.1312856
50.51130512,23.80220032,-21.36219978,-16.77499962,36.11494056
50.52130512,23.81439972,-21.38660049,-16.76280022,36.13175592
50.53130512,23.83880043,-21.31340027,-16.79940033,36.12159034
50.54130512,23.83880043,-21.28899956,-16.78719902,36.10152295
50.55130512,23.81439972,-21.27680016,-16.75059891,36.06120384
50.56130512,23.78999901,-21.25239944,-16.73839951,36.02502676
50.57130512,23.70459938,-21.28899956,-16.73839951,35.99032581
50.58130512,23.71679878,-21.31340027,-16.75059891,36.01846942
50.59130512,23.68019867,-21.31340027,-16.79940033,36.01711665
50.60130512,23.64360046,-21.27680016,-16.81159973,35.97710318
50.61130512,23.64360046,-21.30119896,-16.83600044,36.00294198
50.62130512,23.65579987,-21.30119896,-16.82379913,36.00525186
50.63130512,23.61919975,-21.27680016,-16.93359947,36.01826777
50.64130512,23.52159882,-21.28899956,-16.88479996,35.93860852
50.65130512,23.4849987,-21.27680016,-16.86039925,35.89596707
50.66130512,23.4484005,-21.27680016,-16.89699936,35.88925045
50.67130512,23.43619919,-21.27680016,-16.92140007,35.89277696
50.68130512,23.43619919,-21.30119896,-16.93359947,35.91299626
50.69130512,23.4484005,-21.31340027,-16.87260056,35.89948699
50.70130512,23.43619919,-21.31340027,-16.90919876,35.90873802
50.71130512,23.4849987,-21.33779907,-16.83600044,35.9207147
50.72130512,23.57040024,-21.30119896,-16.88479996,35.97778918
50.73130512,23.60700035,-21.28899956,-16.90919876,36.00601298
50.74130512,23.61919975,-21.1182003,-17.14099884,36.02303183
50.75130512,23.59479904,-21.16699982,-17.11660004,36.02408111
50.76130512,23.55819893,-21.1303997,-17.05559921,35.94963133
50.77130512,23.54599953,-21.14259911,-17.06780052,35.954602
50.78130512,23.53380013,-21.15480042,-17.06780052,35.95379178
50.79130512,23.58259964,-21.17919922,-17.05559921,35.9943183
50.80130512,23.57040024,-21.24020004,-17.06780052,36.02804019
50.81130512,23.59479904,-21.20359993,-17.09219933,36.03401823
50.82130512,23.63139915,-21.38660049,-16.84819984,36.051235
50.83130512,23.71679878,-21.36219978,-16.83600044,36.08713115
50.84130512,23.80220032,-21.4231987,-16.87260056,36.19644778
50.85130512,23.80220032,-21.44759941,-16.88479996,36.21658087
50.86130512,23.87539864,-21.4109993,-16.86039925,36.2317349
50.87130512,23.85099983,-21.4109993,-16.88479996,36.22702794
50.88130512,23.82659912,-21.4231987,-16.84819984,36.20113405
50.89130512,23.85099983,-21.43540001,-16.78719902,36.19608567
50.90130512,23.82659912,-21.44759941,-16.75059891,36.17027661
50.91130512,23.78999901,-21.4231987,-16.81159973,36.16002462
50.92130512,23.74119949,-21.38660049,-16.82379913,36.11192949
50.93130512,23.7656002,-21.35000038,-16.79940033,36.09495977
50.94130512,23.81439972,-21.19140053,-17.14099884,36.19412841
50.95130512,23.81439972,-21.14259911,-17.03120041,36.11366664
50.96130512,23.86319923,-21.06939888,-17.03120041,36.10309729
50.97130512,23.91199875,-21.08160019,-17.09219933,36.17127076
50.98130512,23.94859886,-21.1182003,-17.06780052,36.20529776
50.99130512,23.91199875,-21.16699982,-17.0189991,36.18662592
51.00130512,23.97299957,-21.17919922,-16.9946003,36.22263971
51.01130512,23.96080017,-21.19140053,-17.03120041,36.23889055
51.02130512,23.88759995,-21.38660049,-16.73839951,36.16874521
51.03130512,23.89979935,-21.3987999,-16.79940033,36.21227551
51.04130512,23.91199875,-21.45979881,-16.82379913,36.26771107
51.05130512,23.86319923,-21.3987999,-16.83600044,36.20513535
51.06130512,23.83880043,-21.38660049,-16.86039925,36.19320585
51.07130512,23.87539864,-21.35000038,-16.84819984,36.19004026
51.08130512,23.82659912,-21.37439919,-16.86039925,36.17796054
51.09130512,23.82659912,-21.38660049,-16.81159973,36.16245832
51.10130512,23.7656002,-21.38660049,-16.76280022,36.09961087
51.11130512,23.77779961,-21.4231987,-16.70179939,36.10107062
51.12130512,23.7533989,-21.3987999,-16.75059891,36.09314561
51.13130512,23.80220032,-21.44759941,-16.70179939,36.13162553
51.14130512,23.78999901,-21.3987999,-16.71399879,36.10028318
51.15130512,23.7533989,-21.43540001,-16.67740059,36.08096483
51.16130512,23.72900009,-21.4231987,-16.7262001,36.08025302
51.17130512,23.71679878,-21.37439919,-16.73839951,36.04893206
51.18130512,23.78999901,-21.32559967,-16.77499962,36.0852583
51.19130512,23.80220032,-21.28899956,-16.79940033,36.08304441
51.20130512,23.77779961,-21.26459885,-16.79940033,36.05255566
51.21130512,23.71679878,-21.28899956,-16.78719902,36.02107852
51.22130512,23.77779961,-21.32559967,-16.78719902,36.08289077
51.23130512,23.80220032,-21.30119896,-16.82379913,36.10160709
51.24130512,23.83880043,-21.27680016,-16.81159973,36.10568537
51.25130512,23.85099983,-21.4231987,-17.18980026,36.37736753
51.26130512,23.77779961,-21.47200012,-17.21419907,36.36975657
51.27130512,23.72900009,-21.52079964,-17.23859978,36.37828452
51.28130512,23.74119949,-21.56959915,-17.15320015,36.37477747
51.29130512,23.71679878,-21.56959915,-17.15320015,36.35885624
51.30130512,23.60700035,-21.58180046,-17.16539955,36.30035149
51.31130512,23.61919975,-21.58180046,-17.15320015,36.30252035
51.32130512,23.58259964,-21.61839867,-17.14099884,36.29473802
51.33130512,23.54599953,-21.50860023,-16.78719902,36.03947875
51.34130512,23.59479904,-21.52079964,-16.79940033,36.08433469
51.35130512,23.60700035,-21.44759941,-16.78719902,36.04303035
51.36130512,23.58259964,-21.43540001,-16.83600044,36.0425622
51.37130512,23.59479904,-21.38660049,-16.84819984,36.02725441
51.38130512,23.64360046,-21.36219978,-16.84819984,36.04476745
51.39130512,23.60700035,-21.32559967,-16.84819984,35.99907644
51.40130512,23.59479904,-21.30119896,-16.83600044,35.97091227
51.41130512,23.64360046,-21.30119896,-16.79940033,35.98584126
51.42130512,23.63139915,-21.30119896,-16.7262001,35.94370422
51.43130512,23.63139915,-21.37439919,-16.68959999,35.97013642
51.44130512,23.69239998,-21.37439919,-16.71399879,36.02155623
51.45130512,23.71679878,-21.3987999,-16.73839951,36.06340527
51.46130512,23.74119949,-21.4109993,-16.71399879,36.07538219
51.47130512,23.78999901,-21.4231987,-16.77499962,36.14302294
51.48130512,23.78999901,-21.4231987,-16.79940033,36.15435446
51.49130512,23.80220032,-21.4109993,-16.82379913,36.16650174
51.50130512,23.85099983,-21.35000038,-16.84819984,36.17394846
51.51130512,23.83880043,-21.31340027,-16.90919876,36.1727859
51.52130512,23.78999901,-21.31340027,-16.88479996,36.12923406
51.53130512,23.7656002,-21.33779907,-16.95800018,36.16184719
51.54130512,23.68019867,-21.33779907,-16.97019958,36.11150997
51.55130512,23.69239998,-21.37439919,-16.92140007,36.11825768
51.56130512,23.7533989,-21.45979881,-17.04339981,36.26602268
51.57130512,23.74119949,-21.45979881,-17.04339981,36.25803353
51.58130512,23.69239998,-21.49639893,-17.14099884,36.29378493
51.59130512,23.70459938,-21.48419952,-17.15320015,36.30029113
51.60130512,23.74119949,-21.49639893,-17.07999992,36.29691609
51.61130512,23.80220032,-21.50860023,-17.07999992,36.34406446
51.62130512,23.85099983,-21.58180046,-17.04339981,36.4022222
51.63130512,23.86319923,-21.55739975,-17.10439873,36.42436297
51.64130512,23.80220032,-21.43540001,-16.89699936,36.21504799
51.65130512,23.80220032,-21.45979881,-16.83600044,36.20108584
51.66130512,23.7656002,-21.45979881,-16.84819984,36.18271074
51.67130512,23.72900009,-21.50860023,-16.88479996,36.20472067
51.68130512,23.70459938,-21.53299904,-16.89699936,36.20893076
51.69130512,23.60700035,-21.49639893,-16.86039925,36.10621408
51.70130512,23.61919975,-21.43540001,-16.86039925,36.07791614
51.71130512,23.59479904,-21.43540001,-16.82379913,36.04484891
51.72130512,23.59479904,-21.48419952,-16.88479996,36.10237999
51.73130512,23.61919975,-21.44759941,-16.94579887,36.1251466
51.74130512,23.60700035,-21.45979881,-16.82379913,36.06734878
51.75130512,23.61919975,-21.4231987,-16.77499962,36.03082918
51.76130512,23.61919975,-21.38660049,-16.78719902,36.01476543
51.77130512,23.74119949,-21.20359993,-17.0189991,36.09547802
51.78130512,23.77779961,-21.1303997,-17.10439873,36.11700433
51.79130512,23.78999901,-21.14259911,-17.15320015,36.15530148
51.80130512,23.80220032,-21.1182003,-17.14099884,36.14328382
51.81130512,23.81439972,-21.15480042,-17.16539955,36.18428051
51.82130512,23.86319923,-21.17919922,-17.22640038,36.25961427
51.83130512,23.92420006,-21.19140053,-17.27519989,36.33008858
51.84130512,23.92420006,-21.20359993,-17.27519989,36.33720586
51.85130512,23.85099983,-21.43540001,-17.07999992,36.33280837
51.86130512,23.77779961,-21.48419952,-17.04339981,36.29644694
51.87130512,23.74119949,-21.50860023,-16.95800018,36.24690618
51.88130512,23.81439972,-21.53299904,-17.0067997,36.33217469
51.89130512,23.71679878,-21.52079964,-17.0067997,36.26103415
51.90130512,23.74119949,-21.49639893,-16.93359947,36.2282557
51.91130512,23.7656002,-21.45979881,-16.92140007,36.21685379
51.92130512,23.81439972,-21.4109993,-16.95800018,36.23713972
51.93130512,23.80220032,-21.37439919,-16.92140007,36.19037801
51.94130512,23.86319923,-21.3987999,-16.90919876,36.23923174
51.95130512,23.85099983,-21.36219978,-16.94579887,36.22670109
51.96130512,23.80220032,-21.37439919,-16.98239899,36.21893919
51.97130512,23.82659912,-21.24020004,-17.33619881,36.32350083
51.98130512,23.7656002,-21.21579933,-17.38500023,36.29259053
51.99130512,23.64360046,-21.22799873,-17.3118,36.18488901
52.00130512,23.57040024,-21.25239944,-17.3239994,36.15728426
52.01130512,23.54599953,-21.27680016,-17.33619881,36.16158331
52.02130512,23.50939941,-21.22799873,-17.2996006,36.09149446
52.03130512,23.4849987,-21.25239944,-17.34840012,36.11338578
52.04130512,23.4849987,-21.25239944,-17.26300049,36.07243868
52.05130512,23.53380013,-21.36219978,-16.94579887,36.01865388
52.06130512,23.58259964,-21.38660049,-16.95800018,36.07075625
52.07130512,23.61919975,-21.4109993,-17.05559921,36.1550958
52.08130512,23.70459938,-21.56959915,-17.48259926,36.50749123
52.09130512,23.77779961,-21.54520035,-17.47039986,36.53483657
52.10130512,23.80220032,-21.55739975,-17.48259926,36.56374572
52.11130512,23.88759995,-21.56959915,-17.48259926,36.62657936
52.12130512,23.85099983,-21.58180046,-17.49480057,36.61573912
52.13130512,23.86319923,-21.58180046,-17.44599915,36.60039993
52.14130512,23.86319923,-21.54520035,-17.43379974,36.5730134
52.15130512,23.89979935,-21.54520035,-17.33619881,36.55051102
52.16130512,23.82659912,-21.37439919,-16.93359947,36.21213274
52.17130512,23.78999901,-21.35000038,-16.93359947,36.17365561
52.18130512,23.7656002,-21.3987999,-16.94579887,36.19216061
52.19130512,23.66799927,-21.38660049,-16.95800018,36.12664723
52.20130512,23.71679878,-21.37439919,-16.95800018,36.15142121
52.21130512,23.66799927,-21.4109993,-16.93359947,36.12965363
52.22130512,23.65579987,-21.43540001,-16.95800018,36.14757269
52.23130512,23.64360046,-21.43540001,-16.94579887,36.13386661
52.24130512,23.66799927,-21.43540001,-16.98239899,36.16700759
52.25130512,23.66799927,-21.44759941,-17.0189991,36.19143601
52.26130512,23.70459938,-21.4231987,-16.9946003,36.18947241
52.27130512,23.7533989,-21.44759941,-17.03120041,36.25307252
52.28130512,23.71679878,-21.66720009,-17.43379974,36.54984922
52.29130512,23.72900009,-21.65499878,-17.44599915,36.55635791
52.30130512,23.69239998,-21.66720009,-17.49480057,36.56317031
52.31130512,23.70459938,-21.65499878,-17.50699997,36.56968761
52.32130512,23.71679878,-21.67939949,-17.42160034,36.55126626
52.33130512,23.72900009,-21.69159889,-17.42160034,36.56641993
52.34130512,23.68019867,-21.67939949,-17.45820045,36.54499876
52.35130512,23.64360046,-21.65499878,-17.38500023,36.47186653
52.36130512,23.66799927,-21.43540001,-16.98239899,36.16700759
52.37130512,23.66799927,-21.44759941,-16.97019958,36.16851371
52.38130512,23.66799927,-21.4231987,-16.89699936,36.11974833
52.39130512,23.64360046,-21.48419952,-17.05559921,36.2144189
52.40130512,23.59479904,-21.47200012,-17.14099884,36.21567578
52.41130512,23.60700035,-21.44759941,-17.11660004,36.19762399
52.42130512,23.61919975,-21.49639893,-17.17759895,36.26336539
52.43130512,23.68019867,-21.49639893,-17.22640038,36.32624183
52.44130512,23.72900009,-21.50860023,-17.2996006,36.40002075
52.45130512,23.78999901,-21.47200012,-17.33619881,36.43562311
52.46130512,23.82659912,-21.52079964,-17.33619881,36.48829171
52.47130512,23.81439972,-21.49639893,-17.21419907,36.40809594
52.48130512,23.85099983,-21.50860023,-17.16539955,36.41621917
52.49130512,23.80220032,-21.4109993,-17.36059952,36.4193087
52.50130512,23.82659912,-21.28899956,-17.2996006,36.3346186
52.51130512,23.72900009,-21.28899956,-17.18980026,36.21845083
52.52130512,23.66799927,-21.26459885,-17.12879944,36.13520615
52.53130512,23.55819893,-21.24020004,-17.21419907,36.08965896
52.54130512,23.54599953,-21.21579933,-17.18980026,36.05569952
52.55130512,23.64360046,-21.16699982,-17.15320015,36.07345284
52.56130512,23.57040024,-21.17919922,-17.16539955,36.03849593
52.57130512,23.57040024,-21.28899956,-16.97019958,36.01073373
52.58130512,23.50939941,-21.36219978,-17.0189991,36.03722757
52.59130512,23.53380013,-21.36219978,-17.20199966,36.13989652
52.60130512,23.50939941,-21.36219978,-17.20199966,36.12401186
52.61130512,23.49720001,-21.38660049,-17.12879944,36.09571802
52.62130512,23.4849987,-21.37439919,-17.17759895,36.10373956
52.63130512,23.41180038,-21.38660049,-17.17759895,36.06340228
52.64130512,23.53380013,-21.33779907,-17.15320015,36.10226714
52.65130512,23.57040024,-21.36219978,-17.11660004,36.12319675
52.66130512,23.61919975,-21.33779907,-17.09219933,36.12909553
52.67130512,23.68019867,-21.28899956,-16.97019958,36.08269648
52.68130512,23.68019867,-21.28899956,-16.97019958,36.08269648
52.69130512,23.7533989,-21.25239944,-16.9946003,36.12069878
52.70130512,23.77779961,-21.08160019,-17.22640038,36.14645889
52.71130512,23.7533989,-21.06939888,-17.2996006,36.15825921
52.72130512,23.65579987,-21.1182003,-17.3239994,36.13441859
52.73130512,23.58259964,-21.03279877,-17.3118,36.03076531
52.74130512,23.59479904,-21.03279877,-17.2996006,36.03289257
52.75130512,23.58259964,-21.05719948,-17.2996006,36.03915699
52.76130512,23.63139915,-21.03279877,-17.2996006,36.0568694
52.77130512,23.63139915,-21.03279877,-17.3239994,36.06858197
52.78130512,23.59479904,-21.16699982,-17.06780052,36.00091996
52.79130512,23.61919975,-21.15480042,-17.04339981,35.9981896
52.80130512,23.72900009,-21.00839996,-17.44599915,36.17708115
52.81130512,23.71679878,-21.04500008,-17.49480057,36.21390092
52.82130512,23.71679878,-21.03279877,-17.54360008,36.2304164
52.83130512,23.65579987,-21.02059937,-17.55579948,36.18934319
52.84130512,23.65579987,-20.98399925,-17.65340042,36.21557177
52.85130512,23.63139915,-20.98399925,-17.61680031,36.18180349
52.86130512,23.66799927,-21.00839996,-17.62899971,36.22580143
52.87130512,23.61919975,-20.94739914,-17.67779922,36.18238125
52.88130512,23.58259964,-21.05719948,-17.27519989,36.02745046
52.89130512,23.61919975,-21.08160019,-17.23859978,36.04815926
52.90130512,23.60700035,-21.09379959,-17.25079918,36.05314021
52.91130512,23.64360046,-21.10599899,-17.26300049,36.09008482
52.92130512,23.63139915,-21.19140053,-17.17759895,36.09138939
52.93130512,23.64360046,-21.20359993,-17.15320015,36.09494103
52.94130512,23.59479904,-21.21579933,-17.14099884,36.06436641
52.95130512,23.71679878,-21.27680016,-17.11660004,36.16858811
52.96130512,23.69239998,-21.30119896,-17.07999992,36.14965133
52.97130512,23.69239998,-21.26459885,-17.10439873,36.13963803
52.98130512,23.70459938,-21.25239944,-17.05559921,36.11739163
52.99130512,23.7656002,-21.25239944,-16.97019958,36.11725224
53.00130512,23.7533989,-21.30119896,-16.98239899,36.14369809
53.01130512,23.82659912,-21.36219978,-16.95800018,36.21635232
53.02130512,23.85099983,-21.36219978,-16.93359947,36.22099617
53.03130512,23.7656002,-21.37439919,-16.87260056,36.14351039
53.04130512,23.80220032,-21.31340027,-16.86039925,36.12587485
53.05130512,23.83880043,-21.38660049,-16.81159973,36.17049864
53.06130512,23.83880043,-21.4109993,-16.78719902,36.17360015
53.07130512,23.85099983,-21.44759941,-16.82379913,36.22029722
53.08130512,23.80220032,-21.4231987,-16.82379913,36.17372527
53.09130512,23.7533989,-21.43540001,-16.86039925,36.16591483
53.10130512,23.78999901,-21.48419952,-16.82379913,36.20186596
53.11130512,23.80220032,-21.66720009,-17.25079918,36.51852094
53.12130512,23.7656002,-21.74040031,-17.23859978,36.53242507
53.13130512,23.70459938,-21.72819901,-17.25079918,36.49126931
53.14130512,23.69239998,-21.7159996,-17.3118,36.50497055
53.15130512,23.66799927,-21.69159889,-17.25079918,36.44570927
53.16130512,23.72900009,-21.66720009,-17.25079918,36.47085244
53.17130512,23.74119949,-21.58180046,-17.20199966,36.40504714
53.18130512,23.74119949,-21.53299904,-17.21419907,36.38190829
53.19130512,23.7533989,-21.33779907,-16.76280022,36.06268292
53.20130512,23.72900009,-21.31340027,-16.75059891,36.02650469
53.21130512,23.78999901,-21.35000038,-16.75059891,36.08835176
53.22130512,23.7533989,-21.35000038,-16.7262001,36.05290897
53.23130512,23.74119949,-21.32559967,-16.76280022,36.04743022
53.24130512,23.74119949,-21.27680016,-16.82379913,36.04701091
53.25130512,23.64360046,-21.31340027,-16.89699936,36.03872169
53.26130512,23.64360046,-21.36219978,-16.87260056,36.05617939
53.27130512,23.63139915,-21.33779907,-16.97019958,36.0795284
53.28130512,23.70459938,-21.36219978,-17.03120041,36.17061513
53.29130512,23.68019867,-21.25239944,-17.07999992,36.11291581
53.30130512,23.66799927,-21.25239944,-17.10439873,36.11646615
53.31130512,23.61919975,-21.25239944,-17.12879944,36.09607803
53.32130512,23.58259964,-21.28899956,-16.9946003,36.03022269
53.33130512,23.59479904,-21.28899956,-16.97019958,36.0267084
53.34130512,23.60700035,-21.24020004,-17.04339981,36.04045006
53.35130512,23.64360046,-21.24020004,-17.0067997,36.04715213
53.36130512,23.61919975,-21.22799873,-16.98239899,36.01244788
53.37130512,23.66799927,-21.24020004,-16.90919876,36.01723601
53.38130512,23.69239998,-21.22799873,-16.89699936,36.02036
53.39130512,23.77779961,-21.21579933,-16.89699936,36.06941201
53.40130512,23.78999901,-21.20359993,-16.90919876,36.07599902
53.41130512,23.86319923,-21.19140053,-16.83600044,36.08294119
53.42130512,23.77779961,-21.17919922,-16.90919876,36.05361613
53.43130512,23.71679878,-21.20359993,-16.90919876,36.02776981
53.44130512,23.68019867,-21.15480042,-16.92140007,35.98070552
53.45130512,23.59479904,-21.20359993,-16.95800018,35.97055688
53.46130512,23.63139915,-21.21579933,-16.92140007,35.98453762
53.47130512,23.53380013,-21.25239944,-16.87260056,35.91919932
53.48130512,23.52159882,-21.31340027,-16.92140007,35.97027137
53.49130512,23.54599953,-21.32559967,-16.90919876,35.98772426
53.50130512,23.64360046,-21.36219978,-16.83600044,36.03906677
53.51130512,23.69239998,-21.4109993,-16.79940033,36.08296772
53.52130512,23.68019867,-21.48419952,-16.78719902,36.11277737
53.53130512,23.65579987,-21.30119896,-17.03120041,36.10262777
53.54130512,23.65579987,-21.26459885,-17.04339981,36.08680519
53.55130512,23.71679878,-21.21579933,-17.09219933,36.12118442
53.56130512,23.74119949,-21.16699982,-17.09219933,36.10858225
53.57130512,23.68019867,-21.19140053,-17.22640038,36.1465923
53.58130512,23.59479904,-21.19140053,-17.23859978,36.09652782
53.59130512,23.58259964,-21.14259911,-17.28739929,36.0832742
53.60130512,23.65579987,-21.09379959,-17.3118,36.11431389
53.61130512,23.77779961,-21.24020004,-17.10439873,36.18135304
53.62130512,23.80220032,-21.26459885,-17.09219933,36.20595506
53.63130512,23.7656002,-21.28899956,-17.09219933,36.19625026
53.64130512,23.69239998,-21.32559967,-17.12879944,36.18710804
53.65130512,23.66799927,-21.30119896,-17.09219933,36.13943199
53.66130512,23.74119949,-21.28899956,-17.10439873,36.18599883
53.67130512,23.80220032,-21.24020004,-17.05559921,36.17435974
53.68130512,23.77779961,-21.26459885,-17.0189991,36.15540414
53.69130512,23.65579987,-21.30119896,-16.94579887,36.06241872
53.70130512,23.66799927,-21.32559967,-16.93359947,36.07911005
53.71130512,23.68019867,-21.32559967,-16.97019958,36.10430285
53.72130512,23.61919975,-21.30119896,-16.94579887,36.0384208
53.73130512,23.68019867,-21.10599899,-17.17759895,36.07332683
53.74130512,23.63139915,-21.15480042,-17.11660004,36.04090181
53.75130512,23.55819893,-21.17919922,-17.21419907,36.05379128
53.76130512,23.49720001,-21.16699982,-17.26300049,36.03014676
53.77130512,23.4727993,-21.15480042,-17.34840012,36.04809113
53.78130512,23.42399979,-21.1182003,-17.43379974,36.03608641
53.79130512,23.42399979,-21.10599899,-17.39719963,36.0112415
53.80130512,23.53380013,-21.15480042,-17.45820045,36.14075389
53.81130512,23.54599953,-21.35000038,-17.18980026,36.13482867
53.82130512,23.54599953,-21.26459885,-17.28739929,36.13103143
53.83130512,23.4727993,-21.28899956,-17.18980026,36.05111707
53.84130512,23.43619919,-21.30119896,-17.22640038,36.05198163
53.85130512,23.4849987,-21.33779907,-17.17759895,36.08208335
53.86130512,23.4727993,-21.33779907,-17.16539955,36.06833678
53.87130512,23.43619919,-21.36219978,-17.21419907,36.08223471
53.88130512,23.4484005,-21.31340027,-17.10439873,36.00901238
53.89130512,23.4484005,-21.27680016,-17.09219933,35.98156456
53.90130512,23.4484005,-21.28899956,-17.0189991,35.95407235
53.91130512,23.54599953,-21.25239944,-17.09219933,36.03084586
53.92130512,23.55819893,-21.22799873,-17.09219933,36.02443538
53.93130512,23.49720001,-21.20359993,-17.17759895,36.01084509
53.94130512,23.43619919,-21.22799873,-17.09219933,35.94477209
53.95130512,23.4605999,-21.19140053,-17.06780052,35.92749669
53.96130512,23.36299896,-21.19140053,-17.10439873,35.88127134
53.97130512,23.36299896,-21.22799873,-17.17759895,35.93782905
53.98130512,23.32639885,-21.27680016,-17.20199966,35.95458108
53.99130512,23.28979874,-21.27680016,-17.18980026,35.92500777
54.00130512,23.32639885,-21.25239944,-17.18980026,35.93430949
54.01130512,23.39959908,-21.25239944,-17.12879944,35.95276748
54.02130512,23.4484005,-21.20359993,-17.14099884,35.9615625
54.03130512,23.36299896,-21.21579933,-17.16539955,35.92479372
54.04130512,23.33860016,-21.32559967,-17.67779922,36.22120987
54.05130512,23.22879982,-21.28899956,-17.73880005,36.15886711
54.06130512,23.18000031,-21.24020004,-17.69000053,36.07484762
54.07130512,23.09459877,-21.28899956,-17.75099945,36.07880231
54.08130512,23.04579926,-21.28899956,-17.72659874,36.03557504
54.09130512,22.91160011,-21.26459885,-17.69000053,35.91741503
54.10130512,22.81399918,-21.28899956,-17.72659874,35.88777457
54.11130512,22.81399918,-21.27680016,-17.71439934,35.87451362
54.12130512,22.85059929,-21.19140053,-17.25079918,35.62043538
54.13130512,22.86279869,-21.22799873,-17.10439873,35.57943156
54.14130512,22.85059929,-21.24020004,-17.17759895,35.61412489
54.15130512,22.86279869,-21.17919922,-17.14099884,35.56796149
54.16130512,22.83839989,-21.20359993,-17.14099884,35.56682444
54.17130512,22.83839989,-21.21579933,-17.16539955,35.58586226
54.18130512,22.86279869,-21.21579933,-17.12879944,35.58389348
54.19130512,22.85059929,-21.26459885,-17.07999992,35.58172915
54.20130512,22.81399918,-21.24020004,-17.0189991,35.51437718
54.21130512,22.77739906,-21.26459885,-17.05559921,35.52304233
54.22130512,22.78960037,-21.28899956,-16.98239899,35.51041062
54.23130512,22.82620049,-21.32559967,-16.93359947,35.53256845
54.24130512,22.85059929,-21.32559967,-16.92140007,35.54243759
54.25130512,22.8871994,-21.33779907,-16.97019958,35.5965341
54.26130512,22.8993988,-21.36219978,-17.06780052,35.66561173
54.27130512,22.97259903,-21.31340027,-17.11660004,35.70685276
54.28130512,22.93599892,-21.32559967,-17.10439873,35.6847545
54.29130512,22.96039963,-21.33779907,-17.09219933,35.70188928
54.30130512,22.91160011,-21.31340027,-17.15320015,35.68521719
54.31130512,22.86279869,-21.33779907,-17.17759895,35.68023457
54.32130512,22.8871994,-21.32559967,-17.15320015,35.67684646
